,Date,AUD,CAD,USD,Net,Adjusted
72,2021-04-19,30513.138617971927,30278.978903880845,240648.81445917685,301440.93198102963,False
73,2021-04-20,30165.543369700554,30165.543369700554,241323.78152539162,301654.8682647927,True
74,2021-04-21,30165.543369700557,30406.867716658155,241112.1868024408,301684.5978887995,False
75,2021-04-22,30189.23190025951,30189.23190025951,241514.32986248992,301892.79366300895,True
76,2021-04-23,30423.256953749897,30189.23190025951,240271.45528638823,300883.94414039765,False
77,2021-04-26,30189.23190025951,30189.23190025951,240139.2345868029,300517.6983873219,False
78,2021-04-27,29955.206846769128,29947.71804505743,240403.67598597347,300306.6008778,False
79,2021-04-28,30189.23190025951,29947.71804505743,239610.35178846176,299747.3017337787,False
80,2021-04-29,29955.206846769128,29706.204189855354,239610.35178846176,299271.76282508625,False
81,2021-04-30,30189.23190025951,29706.204189855354,241382.10916290464,301277.5452530195,False
82,2021-05-03,30189.23190025951,29706.204189855354,240509.45254564172,300404.88863575656,False
83,2021-05-04,30130.398939293667,30129.339115224368,241043.19151434925,301302.9295688673,True
84,2021-05-05,30363.9679233192,30129.33911522437,241095.99974997513,301589.3067885187,False
85,2021-05-06,30130.398939293667,30129.33911522437,240145.4515087092,300405.18956322724,False
86,2021-05-07,29802.557012012345,29802.557012012345,238420.01611858176,298025.13014260645,True
87,2021-05-10,29749.06752443703,29749.03891538502,237996.13379186633,297494.24023168837,True
88,2021-05-11,29983.312150613696,29749.03891538502,237811.45660125077,297543.80766724946,False
89,2021-05-12,29983.312150613696,29749.03891538502,239315.25658197753,299047.60764797626,False
90,2021-05-13,29938.738209736195,29938.264257905466,239509.68301895654,299386.6854865982,True
91,2021-05-14,29938.738209736195,30185.687929458403,238374.81620134602,298499.24234054063,False
92,2021-05-17,29798.789615326445,29798.789615326445,238389.6188011178,297987.19803177065,True
93,2021-05-18,29798.789615326445,29798.789615326445,237147.73096209622,296745.31019274914,False
94,2021-05-19,29567.791246215387,29798.789615326445,238310.34936458452,297676.93022612634,False
95,2021-05-20,30029.787984437506,29798.789615326445,237306.26983516282,297134.8474349268,False
96,2021-05-21,29745.873512154885,29745.873512154885,237966.72368208595,297458.47070639575,True
97,2021-05-24,29745.873512154885,29745.87351215488,237464.4611015528,296956.2081258625,False
98,2021-05-25,29745.873512154885,29500.039846765176,236962.1985210196,296208.1118799397,False
99,2021-05-26,29751.120902058556,29751.120902058556,238009.07236137203,297511.31416548917,True
100,2021-05-27,29732.62782362878,29732.62782362878,237860.93018142888,297326.18582868646,True
101,2021-05-28,29748.441656940686,29748.441656940686,237987.8501262003,297484.73344008165,True
102,2021-06-01,29748.441656940686,29748.44165694069,237459.16446558447,296956.04777946585,False
103,2021-06-02,29748.441656940686,29748.44165694069,237644.20444680005,297141.0877606814,False
104,2021-06-03,29748.441656940686,29502.586767213903,239230.2614286474,298481.289852802,False
105,2021-06-04,29979.049731800693,29748.44165694069,238278.62723953897,298006.11862828035,False
106,2021-06-07,29748.441656940686,29748.44165694069,237776.37586195397,297273.25917583535,False
107,2021-06-08,29748.441656940686,29748.44165694069,238120.02154135425,297616.9048552356,False
108,2021-06-09,29748.441656940686,29748.44165694069,238225.75867347742,297722.6419873588,False
109,2021-06-10,29761.65738415341,29761.65738415341,238093.52388418847,297616.8386524953,True
110,2021-06-11,29761.657384153412,29761.65738415341,239362.22827433515,298885.54304264195,False
111,2021-06-14,29925.64923097671,29925.64923097671,239404.82235279487,299256.1208147483,True
112,2021-06-15,29925.64923097671,29680.357024165423,239457.71780625332,299063.72406139545,False
113,2021-06-16,29925.64923097671,29925.649230976713,241018.1336832766,300869.43214523,False
114,2021-06-17,30155.846532753454,30170.941437787995,243028.16091469646,303354.9488852379,False
115,2021-06-18,30386.0438345302,30170.941437787995,243927.38362348953,304484.3688958077,False
116,2021-06-21,30616.24113630694,30416.23364459928,242948.81773450883,303981.29251541506,False
117,2021-06-22,30616.24113630694,30416.23364459928,242604.99728702914,303637.4720679354,False
118,2021-06-23,30386.0438345302,30170.941437787995,242790.13137413355,303347.11664645176,False
119,2021-06-24,30386.0438345302,30170.941437787995,242843.02682759197,303400.0120999102,False
120,2021-06-25,30386.0438345302,30170.941437787995,242816.5791008628,303373.56437318097,False
121,2021-06-28,30386.0438345302,30170.941437787995,243001.71318796722,303558.69846028544,False
122,2021-06-29,30386.0438345302,30170.941437787995,243451.32454236376,304008.30981468194,False
123,2021-06-30,30616.24113630694,30416.23364459928,244482.7858848029,305515.26066570915,False
124,2021-07-01,30616.24113630694,30416.23364459928,244905.94951247022,305938.42429337645,False
125,2021-07-02,30846.438438083685,30416.23364459928,243927.38362348953,305190.0557061725,False
126,2021-07-06,30616.24113630694,30170.941437787995,244773.7108788242,305560.89345291915,False
127,2021-07-07,30616.24113630694,30661.525851410566,245011.74041938706,306289.5074071046,False
128,2021-07-08,30846.438438083685,30661.525851410566,244271.20407096922,305779.16836046346,False
129,2021-07-09,30540.10679474686,121931.82289270179,152700.53397373424,305172.4636611829,True
130,2021-07-12,30313.883781452438,120956.36830956019,152866.27861063182,304136.5307016445,False
131,2021-07-13,30313.883781452438,121931.82289270179,153728.1507224992,305973.85739665345,False
132,2021-07-14,30313.883781452438,121931.82289270179,153164.61895704747,305410.32563120173,False
133,2021-07-15,30575.18445828506,30575.838936868662,244379.11875736824,305530.142152522,True
134,2021-07-16,30803.357476630474,30820.44564836361,244563.81470114944,306187.6178261435,False
135,2021-07-19,30671.532052266135,30671.532052266135,245371.55500923257,306714.61911376484,True
136,2021-07-20,30898.728585986628,30914.956909823803,245582.87726567287,307396.5627614833,False
137,2021-07-21,30681.542655627258,30681.542655627258,245451.21544861936,306814.3007598739,True
138,2021-07-22,30681.542655627258,30439.95570558295,245636.46164895792,306757.96001016814,False
139,2021-07-23,30455.943077277057,30439.95570558295,245874.63533510754,306770.53411796753,False
140,2021-07-26,30630.807638077455,30630.330806452363,245046.46110461952,306307.59954914934,True
141,2021-07-27,30405.581111326883,30387.23294290909,244464.59147220707,305257.40552644304,False
142,2021-07-28,30543.479510053072,30543.479510053072,244347.40090401875,305434.3599241249,True
143,2021-07-29,30397.444914237512,30397.204129892532,243179.4352399345,303974.08428406453,True
144,2021-07-30,30173.934289868117,30154.026496853396,244000.09303358116,304328.05382030265,False
145,2021-08-02,30397.444914237512,30397.20412989253,243682.41904894373,304477.0680930738,False
146,2021-08-03,30397.444914237512,30397.20412989253,243761.8375451031,304556.48658923316,False
147,2021-08-04,30173.934289868117,30397.20412989253,244264.8213541123,304835.9597738729,False
148,2021-08-05,30173.934289868117,30397.20412989253,244185.40285795293,304756.54127771355,False
149,2021-08-06,30173.934289868117,30397.20412989253,245667.8814529275,306239.01987268816,False
150,2021-08-09,30709.498462027146,30710.105424560054,245682.24048871474,307101.84437530197,True
151,2021-08-10,30709.49846202715,30710.105424560054,245972.98870231083,307392.592588898,False
152,2021-08-11,30675.238675674318,30674.716841408335,245401.90940539443,306751.86492247705,True
153,2021-08-12,30675.238675674318,30674.716841408335,245745.27662337638,307095.232140459,False
154,2021-08-13,30572.17632685314,30572.17632685314,244576.89692892105,305721.2495826273,True
155,2021-08-16,30572.176326853136,30572.176326853143,244867.68225817074,306012.034911877,False
156,2021-08-17,30757.37252186434,30757.836381908142,246062.69105526505,307577.89995903755,True
157,2021-08-18,30805.663568153795,30805.54407491816,246444.41861161345,308055.6262546854,True
158,2021-08-19,30943.44251912132,30943.787613415654,247550.30090732512,309437.5310398621,True
159,2021-08-20,30994.444547069874,30994.444547069874,247954.08117763972,309942.97027177946,True
160,2021-08-23,30994.444547069874,30994.44454706987,246522.04691201483,308510.9360061546,False
161,2021-08-24,30786.144112112685,30786.092256521693,246289.415157631,307861.65152626537,True
162,2021-08-25,30564.661060946408,30543.682081273495,246130.3305962201,307238.67373844003,False
163,2021-08-26,30761.653330754936,30762.15427764606,246101.61187147905,307625.41947988,True
164,2021-08-27,30711.56185164338,30711.56185164338,245691.07228877512,307114.19599206187,True
165,2021-08-30,30653.966656401524,30653.918497089875,245235.03849433918,306542.9236478306,True
166,2021-08-31,30648.99857010429,30648.99857010429,245191.96385625104,306489.9609964596,True
167,2021-09-01,30648.99857010429,30648.99857010429,244715.50316863228,306013.5003088409,False
168,2021-09-02,30425.28325207433,30648.99857010429,244133.16232820938,305207.444150388,False
169,2021-09-03,30201.567934044375,30648.99857010429,243630.23160238957,304480.79810653825,False
170,2021-09-07,29977.852616014414,30405.752549706638,244900.7934360396,305284.3986017606,False
171,2021-09-08,30201.567934044375,30648.99857010429,245244.90393265313,306095.4704368018,False
172,2021-09-09,30425.28325207433,30892.244590501945,244794.91328323542,306112.4411258117,False
173,2021-09-10,30637.183405458734,30637.714150782223,245101.6080231857,306376.50557942665,True
174,2021-09-13,30637.18340545873,30637.71415078222,245207.50632002007,306482.403876261,False
175,2021-09-14,30637.18340545873,30396.472307075273,245286.9300426459,306320.58575517987,False
176,2021-09-15,30636.350781894245,30636.350781894245,245090.2379370752,306362.93950086366,True
177,2021-09-16,30687.167845471038,30687.12385270843,245502.84187368958,306877.13357186905,True
178,2021-09-17,30824.521355368517,30824.521355368517,246595.6850504345,308244.7277611715,True
179,2021-09-20,30881.827209195446,30881.827209195446,247053.7354813655,308817.3898997564,True
180,2021-09-21,30881.82720919545,30881.827209195442,246947.74932285788,308711.40374124877,False
181,2021-09-22,30881.82720919545,30881.827209195442,247636.65935315765,309400.31377154856,False
182,2021-09-23,30881.82720919545,30881.827209195442,246682.7839265887,308446.4383449796,False
183,2021-09-24,30858.579037942094,30858.53535796295,246872.65049979073,308589.7648956958,True
184,2021-09-27,31083.824140408822,30615.554764593162,247004.9084289131,308704.28733391507,False
185,2021-09-28,30950.83433644544,30950.227155487493,247608.52326288217,309509.5847548151,True
186,2021-09-29,31176.752835251606,31195.863878943743,249113.66198805915,311486.2787022545,False
187,2021-09-30,31402.67133405778,31441.500602399992,248876.00850513647,311720.1804415942,False
188,2021-10-01,31176.752835251606,31195.863878943743,248321.48371165025,310694.1004258456,False
189,2021-10-04,30961.494152907853,30961.492635904182,247692.16682000237,309615.1536088144,True
190,2021-10-05,30961.494152907853,30961.492635904182,248141.02801134018,310064.0148001522,False
191,2021-10-06,31082.6684139325,31082.66841014236,248663.7753483004,310829.11217237526,True
192,2021-10-07,31082.668413932497,31082.668410142363,248531.8862131841,310697.22303725895,False
193,2021-10-08,31082.668413932497,30835.98056561742,248136.21880783513,310054.86778738507,False
194,2021-10-11,31082.668413932497,30835.98056561742,248795.66448341674,310714.31346296665,False
195,2021-10-12,30855.78762258993,30835.98056561742,249323.22102388195,311014.98921208933,False
196,2021-10-13,30985.112562733637,30985.063076039733,247883.4918584526,309853.667497226,True
197,2021-10-14,30757.280852713535,30737.18257143141,247567.31393516372,309061.7773593087,False
198,2021-10-15,30900.549260165735,30900.499045866098,247207.26483100842,309008.31313704024,True
199,2021-10-18,30900.549260165735,30900.499045866098,247233.58027329406,309034.6285793259,False
200,2021-10-19,30900.549260165735,30900.499045866098,246812.5331967243,308613.58150275616,False
201,2021-10-20,30671.656302683026,30900.499045866098,246207.2780241553,307779.4333727044,False
202,2021-10-21,30442.763345200314,30651.301472915562,246759.90231215308,307853.9671302689,False
203,2021-10-22,30671.656302683026,30900.499045866098,246338.85523558332,307911.01058413245,False
204,2021-10-25,30671.656302683026,30900.499045866098,246865.16408129552,308437.3194298446,False
205,2021-10-26,30442.763345200314,30900.499045866098,247233.58027329406,308576.8426643605,False
206,2021-10-27,30442.763345200314,30900.499045866098,246996.74129272354,308340.00368379,False
207,2021-10-28,30442.763345200314,30900.499045866098,245654.6537361575,306997.91612722387,False
208,2021-10-29,30442.763345200314,30651.301472915562,247680.9427921494,308775.0076102653,False
209,2021-11-01,30838.272826088458,30839.263456836125,246714.1076546889,308391.64393761347,True
210,2021-11-02,30838.272826088458,30839.263456836125,247265.98199009037,308943.5182730149,False
211,2021-11-03,30857.09511900773,30857.050567714272,246856.27322518692,308570.4189119089,True
212,2021-11-04,30857.095119007732,30857.050567714272,248144.9965778434,309859.1422645654,False
213,2021-11-05,31025.936484605503,31025.936484605503,248207.13860595442,310259.01157516544,True
214,2021-11-08,30954.84949570187,30954.84949570187,247638.44075281717,309548.1397442209,True
215,2021-11-09,30954.849495701874,30707.210699736257,247401.46616836468,309063.52636380284,False
216,2021-11-10,31163.623688039355,31162.483368713893,249308.98950431476,311635.09656106797,True
217,2021-11-11,31163.623688039355,31413.793718461584,250176.37976827286,312753.7971747738,False
218,2021-11-12,31392.767979863176,31665.104068209283,250044.95700100646,313102.8290490789,False
219,2021-11-15,31163.623688039355,31413.793718461584,250780.92449769814,313358.3419041991,False
220,2021-11-16,31163.623688039355,31413.793718461584,252121.43672381522,314698.8541303162,False
221,2021-11-17,31392.767979863176,31665.104068209283,251884.87574273572,314942.7477908082,False
222,2021-11-18,31621.91227168699,31665.104068209283,251122.62369259077,314409.64003248705,False
223,2021-11-19,31392.767979863176,31665.104068209283,252515.70502561433,315573.57707368676,False
224,2021-11-22,31621.91227168699,31916.41441795697,253645.94082410517,317184.26751374913,False
225,2021-11-23,31621.91227168699,31916.41441795697,253619.65627065187,317157.98296029586,False
226,2021-11-24,31621.91227168699,31916.41441795697,254539.61564151655,318077.94233116054,False
227,2021-11-26,31851.056563510807,31916.41441795697,252568.2741325209,316335.74511398864,False
228,2021-11-29,32080.200855334628,31916.41441795697,253225.3879688528,317222.00324214436,False
229,2021-11-30,32080.200855334628,31916.41441795697,252305.42859798815,316302.04387127975,False
230,2021-12-01,31671.10615417472,31671.10615417472,253366.58636528795,316708.7986736374,True
231,2021-12-02,31897.32834099025,31671.10615417472,253577.61527636784,317146.0497715328,False
232,2021-12-03,31711.96711576479,31711.865027206066,253695.37590124077,317119.2080442116,True
233,2021-12-06,31936.874683961705,31711.865027206066,254144.0672651943,317792.8069763621,False
234,2021-12-07,31800.395585351675,31800.174397285307,254403.04488638171,318003.61486901867,True
235,2021-12-08,31352.50268978334,31303.296672327724,253135.913397895,315791.7127600061,False
236,2021-12-09,31680.55251116729,31681.609798181664,253455.48074913543,316817.64305848436,True
237,2021-12-10,31908.470155132523,31681.609798181664,252876.27429058333,316466.3542438975,False
238,2021-12-13,31717.719853393883,31717.629634677814,253741.37246816003,317176.72195623175,True
239,2021-12-14,31808.27883705524,31808.50565971823,254467.87517591618,318084.6596726896,True
240,2021-12-15,32035.480828748496,32057.00961018478,254309.77149453945,318402.2619334727,False
241,2021-12-16,31808.27883705524,31808.50565971823,253071.29265708805,316688.0771538615,False
242,2021-12-17,31581.07684536199,31808.50565971823,254467.87517591618,317857.4576809964,False
243,2021-12-20,31850.7664387724,31850.7664387724,254805.15472714682,318506.6876046916,True
244,2021-12-21,31850.7664387724,31850.7664387724,254646.8086962444,318348.3415737892,False
245,2021-12-22,31624.87447821373,31850.7664387724,253564.77748507785,317040.418402064,False
246,2021-12-23,31664.95186886979,31665.618041060297,253324.9443284823,316655.5142384124,True
247,2021-12-27,31636.193104072736,31636.15063481768,253093.53324217748,316365.8769810679,True
248,2021-12-28,31636.193104072736,31636.15063481768,253383.26462584527,316655.6083647357,False
249,2021-12-29,31636.193104072736,31636.15063481768,252672.1057750243,315944.4495139147,False
250,2021-12-30,31636.193104072736,31636.15063481768,252777.46264181257,316049.806380703,False
251,2021-12-31,31636.193104072736,31388.993207983167,251987.2861409004,315012.4724529563,False
252,2022-01-03,31636.193104072736,31388.993207983167,253488.62149263357,316513.80780468945,False
253,2022-01-04,31865.440880189206,31636.15063481768,253620.31757611898,317121.9090911259,False
254,2022-01-05,31636.193104072736,31388.993207983167,253356.92540914819,316382.11172120407,False
255,2022-01-06,31636.193104072736,31636.15063481768,253514.96070933065,316787.30444822105,False
256,2022-01-07,32094.688656305676,31388.993207983167,252171.66065777987,315655.3425220687,False
257,2022-01-10,31865.440880189206,31141.835781148653,252830.14107520672,315837.41773654456,False
258,2022-01-11,31511.002414558752,31510.6975821817,252087.43860649297,315109.13860323344,True
259,2022-01-12,31511.00241455875,31262.58185318814,250452.90386547617,313226.488133223,False
260,2022-01-13,31196.78579388255,31196.67800985927,249577.07516093913,311970.538964681,True
261,2022-01-14,31196.785793882555,31196.678009859275,250577.59513732017,312971.058941062,False
262,2022-01-18,31490.09369624087,31489.360615486927,251920.74956992685,314900.20388165466,True
263,2022-01-19,31490.09369624087,31489.360615486927,251341.80289798093,314321.25720970874,False
264,2022-01-20,31492.64557227507,31492.643740718624,251941.21571157622,314926.5050245699,True
265,2022-01-21,31466.33535563106,31466.33535563106,251730.55138076065,314663.22209202277,True
266,2022-01-24,31466.33535563106,31718.06603847611,252467.52915561022,315651.9305497174,False
267,2022-01-25,31595.726896751556,31595.726896751556,252765.26720642138,315956.72099992447,True
268,2022-01-26,31595.726896751556,31595.72689675156,254187.81274359144,317379.26653709455,False
269,2022-01-27,31964.922361508663,31965.54886903976,255726.77666930508,319657.2478998535,True
270,2022-01-28,32421.564109530213,31965.548869039765,255753.06977815446,320140.1827567244,False
271,2022-01-31,32649.88498354099,32217.246104229052,253833.67283214797,318700.803919918,False
272,2022-02-01,32193.243235519443,31965.548869039765,253439.2761994069,317598.0683039661,False
273,2022-02-02,31618.655753173225,31618.655753173225,252947.51420913724,316184.8257154837,True
274,2022-02-03,31618.65575317323,31618.655753173225,251471.06426170014,314708.3757680466,False
275,2022-02-04,31497.20275443748,31497.20275443748,251977.01515004667,314971.42065892165,True
276,2022-02-07,31722.182774112036,31497.202754437476,251765.89071338973,314985.2762419392,False
277,2022-02-08,31539.261608608154,31539.261608608154,252314.93562578835,315393.45884300466,True
278,2022-02-09,31539.26160860815,31539.261608608154,251919.20956614937,314997.73278336565,False
279,2022-02-10,31492.62682377855,31493.074276715994,251944.59421372783,314930.2953142224,True
280,2022-02-11,31655.43558459218,31655.029935012033,253243.4846767373,316553.9501963415,True
281,2022-02-14,31655.43558459218,31655.029935012033,254007.8540622104,317318.3195818146,False
282,2022-02-15,31655.43558459218,31655.029935012033,253006.2665915905,316316.73211119475,False
283,2022-02-16,31655.43558459218,31655.029935012033,252241.89720611743,315552.3627257217,False
284,2022-02-17,31429.325330416515,31655.029935012033,252505.47285628054,315589.82812170906,False
285,2022-02-18,31429.325330416515,31655.029935012033,253138.0544166721,316222.40968210064,False
286,2022-02-22,31643.992755633397,31644.530432129708,253156.13216012815,316444.65534789127,True
287,2022-02-23,31416.338131492146,31644.530432129708,253577.92723610043,316638.7957997223,False
288,2022-02-24,31416.338131492146,31397.307538128694,256082.335499686,318895.98116930685,False
289,2022-02-25,31871.647379774648,31644.530432129708,254711.50150277605,318227.6793146804,False
290,2022-02-28,31643.992755633393,31644.530432129708,254948.76123301042,318237.2844207735,False
291,2022-03-01,31959.41579192398,31959.368245175872,255686.20828800809,319604.9923251079,True
292,2022-03-02,31959.415791923977,31959.368245175872,255633.71137633827,319552.4954134381,False
293,2022-03-03,32011.2097205222,32011.159486572804,256095.356086775,320117.72529386997,True
294,2022-03-04,31777.5512554089,32265.21630789481,258347.54962634578,322390.3171896495,False
295,2022-03-07,31543.8927902956,32265.21630789481,260023.60063253797,323832.7097307284,False
296,2022-03-08,32370.324701801543,32371.809418681343,258974.47534945066,323716.60946993355,True
297,2022-03-09,32846.35888859274,32624.714179764793,256124.86725202584,321595.94032038335,False
298,2022-03-10,32251.67509178397,32251.67509178397,258012.2094766975,322515.55966026546,True
299,2022-03-11,32016.261404982626,32251.67509178397,259609.88938514114,323877.8258819077,False
300,2022-03-14,32370.1157934883,32369.48627165637,258963.29961088084,323702.90167602553,True
301,2022-03-15,32842.67222842973,32624.364116315082,258989.44167625642,324456.4780210012,False
302,2022-03-16,32265.267551008368,32265.267551008368,258119.8006182432,322650.3357202599,True
303,2022-03-17,32095.586711034553,32096.116819637544,256770.59610528106,320962.29963595315,True
304,2022-03-18,32080.603014825465,32081.143560499197,256653.91245598186,320815.6590313065,True
305,2022-03-21,32151.932451143493,32151.933801663075,257216.88887719315,321520.7551299997,True
306,2022-03-22,32151.932451143493,32151.93380166307,257190.7754874594,321494.641740266,False
307,2022-03-23,31913.76998854243,32151.93380166307,257530.24955399788,321595.9533442034,False
308,2022-03-24,31675.607525941366,32151.93380166307,257974.17717947118,321801.7185070756,False
309,2022-03-25,31675.607525941366,31896.759723872095,258026.40395893864,321598.7712087521,False
310,2022-03-28,31675.607525941366,31896.759723872095,258757.57887148293,322329.9461212964,False
311,2022-03-29,31675.607525941366,31896.759723872095,256955.75497985593,320528.1222296694,False
312,2022-03-30,31675.607525941366,31896.759723872095,255362.8382060987,318935.20545591216,False
313,2022-03-31,31675.607525941366,31896.759723872095,256720.7344722524,320293.1017220659,False
314,2022-04-01,31675.607525941366,31896.759723872095,257556.36294373154,321128.730193545,False
315,2022-04-04,31913.76998854243,31896.759723872095,258496.44497414568,322306.9746865602,False
316,2022-04-05,32330.58497416544,32331.137509109958,258657.80394494234,323319.52642821777,True
317,2022-04-06,32340.8141315698,32341.422849982897,258731.58889302466,323413.82587457733,True
318,2022-04-07,32430.721943240973,32430.721943240973,259444.96472639297,324306.4086128749,True
319,2022-04-08,32468.029622885246,32467.936411979386,259743.81418585707,324679.78022072173,True
320,2022-04-11,32501.72798252166,32501.72774964004,260014.49909316382,325017.9548253255,True
321,2022-04-12,32744.278191346453,32501.727749640042,260951.2069854238,326197.2129264103,False
322,2022-04-13,32501.727982521665,32501.727749640042,259884.40077479434,324887.85650695604,False
323,2022-04-14,32501.727982521665,32501.727749640042,261029.2659764454,326032.7217086071,False
324,2022-04-18,32744.278191346453,32501.727749640042,262226.1705054443,327472.1764464308,False
325,2022-04-19,32986.82840017124,32501.727749640042,262694.52445157425,328183.08060138556,False
